Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
7222,Initech,Radio,25-34,47,Google Ads,0.0811,177.17,0.0,Chicago,Spanish,2065,39745,6.44,Youth,2021-10-28
7223,Initech,Influencer,45-54,86,Facebook,0.0868,53.93,82.83,Dallas,French,768,5371,1.13,Senior,2021-10-28
7224,Umbrella,Radio,25-34,35,TV,0.0506,319.96,46.77,New York,German,2013,36590,2.35,Youth,2021-10-28
7225,Umbrella,TV,18-24,45,TV,0.0633,289.34,11.04,Dallas,German,4566,64069,5.7,Youth,2021-10-29
7226,Initech,Influencer,18-24,48,Email,0.0714,79.07,3.46,Houston,French,1218,21611,9.47,Middle Aged,2021-10-29
7227,Globex,Email,18-24,87,Radio,0.1385,157.36,65.4,Dallas,French,4317,26085,6.09,Senior,2021-10-29
7228,Globex,Social Media,55+,30,Instagram,0.0377,78.53,69.51,Chicago,German,3215,55445,8.76,Middle Aged,2021-10-29
7229,Initech,Social Media,18-24,46,TV,0.0922,295.28,93.53,Dallas,English,2407,34296,6.72,Senior,2021-10-29
7230,Hooli,Social Media,35-44,15,Twitter,0.0819,84.33,52.18,Houston,English,2954,35887,7.49,Youth,2021-10-29
7231,Umbrella,TV,18-24,48,Instagram,0.0477,123.8,0.05,San Diego,English,4133,54728,2.21,Middle Aged,2021-10-29
7232,Acme Corp,Email,45-54,82,Google Ads,0.1254,136.13,0.0,San Diego,Spanish,4752,76259,4.86,Senior,2021-10-29
7233,Hooli,Influencer,18-24,62,Instagram,0.1554,81.12,100.25,New York,French,1387,12899,8.04,Senior,2021-10-29
7234,Globex,Influencer,25-34,32,Facebook,0.1087,89.75,87.84,New York,Spanish,1941,37819,6.61,Youth,2021-10-29
7235,Acme Corp,Social Media,45-54,16,Email,0.0357,81.94,10.67,San Diego,English,4743,43304,0.31,Youth,2021-10-29
7236,Acme Corp,Email,45-54,36,YouTube,0.1217,109.3,177.47,Houston,French,1961,35373,6.68,Middle Aged,2021-10-29
7237,Hooli,Email,18-24,50,Facebook,0.0898,77.41,7.9,Chicago,French,3084,15631,1.92,Middle Aged,2021-10-29
7238,Hooli,Email,25-34,44,Google Ads,0.1304,91.73,139.14,San Diego,English,903,16632,9.31,Senior,2021-10-29
7239,Umbrella,Radio,45-54,34,Twitter,0.0127,94.59,44.49,Houston,English,1959,34232,9.29,Middle Aged,2021-10-29
7240,Hooli,Radio,45-54,25,Google Ads,0.0608,117.42,21.27,Chicago,English,4298,26689,8.45,Youth,2021-10-29
7241,Initech,Social Media,35-44,49,Google Ads,0.0972,105.84,0.0,San Diego,German,3057,49543,1.95,Middle Aged,2021-10-29
7242,Globex,Email,55+,75,Instagram,0.1564,104.65,147.77,Dallas,English,4728,48185,1.14,Middle Aged,2021-10-29
7243,Umbrella,Email,25-34,24,Twitter,0.1784,85.44,92.0,Houston,Spanish,600,7913,8.91,Senior,2021-10-29
7244,Umbrella,Influencer,18-24,78,Facebook,0.0846,61.54,132.53,Phoenix,Spanish,1328,8802,4.83,Youth,2021-10-29
7245,Initech,Influencer,45-54,18,Google Ads,0.1295,104.91,68.17,Chicago,Spanish,196,1733,8.77,Senior,2021-10-29
7246,Acme Corp,Social Media,45-54,32,Facebook,0.0369,91.26,91.03,Dallas,German,3984,75787,8.56,Youth,2021-10-29
7247,Hooli,Email,55+,48,TV,0.1357,324.18,0.0,Los Angeles,Spanish,3738,41964,8.59,Youth,2021-10-29
7248,Acme Corp,Social Media,18-24,24,TV,0.0902,293.41,0.0,San Diego,French,4757,24212,2.31,Senior,2021-10-29
7249,Globex,Influencer,35-44,45,TV,0.104,295.86,31.89,Los Angeles,Spanish,2643,32482,6.59,Middle Aged,2021-10-30
7250,Globex,Influencer,35-44,71,YouTube,0.169,86.19,0.0,San Diego,German,1487,29029,9.39,Senior,2021-10-30
7251,Umbrella,Radio,25-34,14,Instagram,0.0296,114.63,30.55,New York,English,4107,37158,3.35,Middle Aged,2021-10-30
7252,Hooli,Social Media,55+,45,Facebook,0.104,93.13,13.99,Los Angeles,Spanish,2404,17441,6.59,Senior,2021-10-30
7253,Acme Corp,Social Media,55+,36,TV,0.0721,277.7,73.59,Chicago,English,4400,62481,3.66,Senior,2021-10-30
7254,Hooli,Email,45-54,35,TV,0.154,333.22,0.0,Chicago,French,1465,26620,2.64,Middle Aged,2021-10-30
7255,Umbrella,Email,45-54,81,Twitter,0.139,139.01,127.14,Los Angeles,Spanish,2646,45395,8.14,Middle Aged,2021-10-30
7256,Umbrella,Radio,45-54,84,Google Ads,0.0453,84.01,26.94,San Diego,German,291,5071,1.89,Middle Aged,2021-10-30
7257,Acme Corp,TV,45-54,71,TV,0.1018,306.98,96.35,San Diego,English,1926,13799,1.09,Senior,2021-10-30
7258,Hooli,TV,18-24,86,YouTube,0.0963,69.07,39.54,New York,Spanish,324,5728,2.75,Middle Aged,2021-10-30
7259,Initech,TV,18-24,57,Twitter,0.0354,64.07,0.0,New York,French,872,15475,4.47,Middle Aged,2021-10-30
7260,Globex,Social Media,25-34,66,Instagram,0.0731,60.66,102.62,Dallas,German,1345,22983,8.0,Middle Aged,2021-10-30
7261,Globex,Social Media,35-44,8,Radio,0.0815,179.41,78.21,Dallas,German,3112,34714,2.33,Youth,2021-10-30
7262,Globex,Influencer,25-34,53,Radio,0.1393,142.64,117.62,Los Angeles,German,2766,31129,9.07,Middle Aged,2021-10-30
7263,Umbrella,Social Media,45-54,68,YouTube,0.1356,120.22,74.09,Phoenix,German,1724,12655,5.5,Middle Aged,2021-10-30
7264,Initech,Social Media,55+,58,YouTube,0.1186,103.45,151.18,Phoenix,German,3574,57346,7.13,Middle Aged,2021-10-30
7265,Umbrella,Social Media,18-24,44,YouTube,0.072,134.08,162.03,Houston,German,2095,33621,2.51,Youth,2021-10-30
7266,Acme Corp,Radio,18-24,64,Google Ads,0.0521,95.8,94.86,Los Angeles,English,4252,26085,8.43,Youth,2021-10-30
7267,Hooli,Social Media,18-24,45,Radio,0.0868,106.13,0.0,Phoenix,French,619,3467,0.31,Middle Aged,2021-10-30
7268,Hooli,Email,18-24,42,TV,0.1318,288.43,78.59,San Diego,English,3629,69607,2.11,Middle Aged,2021-10-30
7269,Hooli,Email,55+,69,Email,0.1804,42.53,56.78,Chicago,French,1525,8617,7.8,Middle Aged,2021-10-30
7270,Hooli,Influencer,25-34,38,YouTube,0.0446,68.14,0.0,Phoenix,German,972,13897,0.65,Middle Aged,2021-10-30
7271,Umbrella,Radio,18-24,63,Twitter,0.0702,78.59,29.0,Los Angeles,English,1057,11709,5.93,Youth,2021-10-30
7272,Hooli,Email,45-54,33,Radio,0.1624,157.64,138.79,Chicago,Spanish,4353,70092,7.23,Middle Aged,2021-10-30
7273,Acme Corp,Radio,45-54,16,Twitter,0.01,96.67,0.0,Houston,English,3688,22211,5.73,Youth,2021-10-31
7274,Initech,Radio,25-34,45,Instagram,0.01,110.7,0.0,Houston,German,3131,47438,1.01,Senior,2021-10-31
7275,Umbrella,Influencer,25-34,67,Facebook,0.058,70.02,13.79,Chicago,French,336,4765,5.98,Youth,2021-10-31
7276,Acme Corp,Radio,25-34,61,Facebook,0.0909,56.86,149.83,Los Angeles,Spanish,4528,77589,6.11,Senior,2021-10-31
7277,Acme Corp,Social Media,25-34,56,Email,0.0503,15.71,51.46,Chicago,German,4820,58585,4.85,Youth,2021-10-31
7278,Globex,Radio,55+,62,Google Ads,0.0673,116.05,0.0,Los Angeles,Spanish,3326,49984,3.64,Youth,2021-10-31
7279,Initech,Influencer,18-24,43,TV,0.1484,295.7,161.65,San Diego,English,1667,18602,2.44,Youth,2021-10-31
7280,Globex,Influencer,55+,65,Google Ads,0.1164,127.7,64.81,Chicago,French,1009,19604,0.77,Middle Aged,2021-10-31
7281,Hooli,Influencer,55+,22,TV,0.1001,267.38,8.11,New York,German,2060,26898,0.35,Youth,2021-10-31
7282,Acme Corp,Email,18-24,70,YouTube,0.1654,102.81,58.28,Houston,German,3687,59319,7.91,Middle Aged,2021-10-31
7283,Globex,Social Media,55+,7,Radio,0.0865,160.55,2.37,Dallas,German,3438,21447,5.26,Youth,2021-10-31
7284,Acme Corp,Email,25-34,45,TV,0.1781,287.04,82.55,Phoenix,Spanish,1485,17237,1.48,Youth,2021-10-31
7285,Hooli,TV,35-44,48,Radio,0.0148,161.28,4.27,Chicago,German,915,5512,0.94,Senior,2021-10-31
7286,Hooli,Social Media,45-54,65,Email,0.1107,45.19,65.32,Dallas,French,2568,15720,0.91,Youth,2021-10-31
7287,Initech,Radio,25-34,51,Instagram,0.0804,113.7,13.57,Houston,English,3884,47280,1.44,Middle Aged,2021-10-31
7288,Hooli,Influencer,25-34,7,Instagram,0.1123,118.68,87.03,Houston,Spanish,909,10039,0.29,Senior,2021-10-31
7289,Initech,TV,18-24,35,Facebook,0.0213,80.55,90.89,Chicago,German,421,4869,7.65,Senior,2021-10-31
7290,Hooli,Social Media,35-44,40,Instagram,0.0655,107.19,3.45,Phoenix,German,4498,54721,3.67,Youth,2021-10-31
7291,Hooli,Email,18-24,36,YouTube,0.1308,72.97,130.22,Phoenix,German,943,7582,2.88,Youth,2021-10-31
7292,Initech,Influencer,25-34,71,Twitter,0.1146,60.5,67.49,Chicago,French,2671,27448,4.61,Senior,2021-10-31
7293,Globex,Email,55+,43,Instagram,0.1279,97.34,56.37,Chicago,German,510,9620,3.11,Middle Aged,2021-10-31
7294,Umbrella,Social Media,45-54,80,Email,0.0937,41.06,83.94,New York,Spanish,3670,63166,6.97,Youth,2021-10-31
7295,Globex,Social Media,45-54,38,YouTube,0.0991,94.45,74.61,San Diego,English,923,11248,2.98,Senior,2021-10-31
7296,Hooli,TV,25-34,67,Instagram,0.0392,70.52,51.96,Houston,German,2600,42405,6.21,Middle Aged,2021-10-31
7297,Acme Corp,Radio,18-24,18,Google Ads,0.01,154.65,0.0,Los Angeles,French,2909,46690,3.74,Youth,2021-11-01
7298,Umbrella,Email,35-44,51,TV,0.1633,280.88,31.71,Los Angeles,German,2486,12909,4.09,Senior,2021-11-01
7299,Hooli,TV,35-44,10,Instagram,0.01,105.42,0.0,Dallas,Spanish,1975,28003,7.83,Senior,2021-11-01
7300,Initech,Influencer,25-34,46,Google Ads,0.1275,109.9,84.3,San Diego,French,4254,73129,5.19,Youth,2021-11-01
7301,Acme Corp,Radio,35-44,32,YouTube,0.0422,112.43,0.0,Phoenix,English,4702,61443,4.06,Middle Aged,2021-11-01
7302,Umbrella,TV,18-24,22,Instagram,0.0401,77.43,0.0,Dallas,English,3439,45453,3.28,Middle Aged,2021-11-01
7303,Umbrella,Email,35-44,60,Google Ads,0.1693,112.92,79.79,Los Angeles,Spanish,2627,32432,6.56,Senior,2021-11-01
7304,Umbrella,Social Media,18-24,16,Twitter,0.0909,78.07,0.0,San Diego,Spanish,768,9941,6.27,Middle Aged,2021-11-01
7305,Acme Corp,Influencer,25-34,28,Radio,0.1316,162.13,138.28,Chicago,German,3688,59810,0.83,Senior,2021-11-01
7306,Acme Corp,Email,35-44,11,Facebook,0.1746,97.57,73.57,Dallas,Spanish,3171,44442,6.75,Youth,2021-11-01
7307,Initech,Radio,18-24,70,YouTube,0.0276,100.57,41.27,Los Angeles,Spanish,3030,25048,4.52,Middle Aged,2021-11-01
7308,Acme Corp,Radio,55+,30,Google Ads,0.0272,141.5,57.93,Phoenix,English,1701,19277,9.74,Youth,2021-11-01
7309,Acme Corp,Social Media,35-44,20,Email,0.1123,54.65,0.0,Phoenix,English,312,4462,4.68,Senior,2021-11-01
7310,Globex,Social Media,45-54,75,Radio,0.0993,147.0,31.93,Houston,French,2246,25104,9.43,Youth,2021-11-01
7311,Initech,Influencer,35-44,34,Instagram,0.1059,106.91,95.38,New York,French,3442,27891,8.04,Middle Aged,2021-11-01
7312,Initech,Influencer,35-44,15,Google Ads,0.0599,122.15,0.0,New York,Spanish,1172,7127,9.68,Youth,2021-11-01
7313,Umbrella,Social Media,55+,34,Radio,0.0918,154.76,62.22,Dallas,English,2322,14073,2.06,Middle Aged,2021-11-01
7314,Hooli,Social Media,35-44,45,TV,0.0946,280.25,3.23,Dallas,French,1129,10638,3.32,Middle Aged,2021-11-01
7315,Umbrella,Radio,35-44,12,Radio,0.01,137.15,25.44,Chicago,English,2701,30153,5.88,Middle Aged,2021-11-01
7316,Initech,Social Media,25-34,68,Google Ads,0.0545,128.15,0.18,Phoenix,German,4190,63535,0.97,Middle Aged,2021-11-01
7317,Initech,TV,25-34,56,Google Ads,0.0378,102.34,23.36,Los Angeles,Spanish,3478,66159,7.11,Middle Aged,2021-11-01
7318,Hooli,Email,18-24,52,TV,0.1636,300.57,146.21,San Diego,Spanish,3638,66023,2.69,Senior,2021-11-01
7319,Hooli,Social Media,45-54,32,Facebook,0.1545,42.05,113.1,Houston,Spanish,627,11357,1.49,Youth,2021-11-01
7320,Hooli,Influencer,35-44,15,Radio,0.1535,188.11,40.83,Los Angeles,French,827,14669,0.59,Senior,2021-11-01
7321,Hooli,TV,25-34,20,TV,0.01,313.49,31.8,Houston,Spanish,2220,29793,4.15,Youth,2021-11-02
7322,Umbrella,Influencer,18-24,17,TV,0.1069,291.01,73.54,Phoenix,German,2214,18263,1.27,Youth,2021-11-02
7323,Acme Corp,TV,55+,84,Radio,0.0472,180.15,82.77,Dallas,French,692,8994,4.99,Youth,2021-11-02
7324,Umbrella,Social Media,45-54,39,Email,0.0951,32.16,52.51,New York,French,3597,25660,4.09,Senior,2021-11-02
7325,Hooli,Email,55+,46,TV,0.1256,288.78,65.96,Los Angeles,German,4629,60757,8.71,Middle Aged,2021-11-02
7326,Umbrella,Influencer,18-24,33,Email,0.1375,60.15,108.92,New York,German,366,2813,0.73,Middle Aged,2021-11-02
7327,Umbrella,TV,55+,46,Twitter,0.0346,88.63,58.2,Phoenix,Spanish,3564,25084,8.6,Senior,2021-11-02
7328,Umbrella,Radio,35-44,30,Radio,0.0575,138.55,197.14,Phoenix,Spanish,3983,60651,7.15,Middle Aged,2021-11-02
7329,Hooli,Social Media,55+,60,TV,0.0823,309.17,118.55,Los Angeles,German,3767,34782,6.46,Youth,2021-11-02
7330,Hooli,Email,25-34,21,Facebook,0.2114,86.73,106.99,Phoenix,English,1302,14597,9.75,Middle Aged,2021-11-02
7331,Hooli,Social Media,25-34,75,TV,0.1094,299.5,50.62,Chicago,French,3947,67388,0.49,Middle Aged,2021-11-02
7332,Globex,Radio,55+,78,Google Ads,0.0794,109.15,2.7,Los Angeles,French,1706,9272,4.91,Middle Aged,2021-11-02
7333,Acme Corp,Email,45-54,79,YouTube,0.1183,116.85,0.0,San Diego,Spanish,3639,18263,7.29,Youth,2021-11-02
7334,Initech,Radio,25-34,76,Facebook,0.024,39.7,18.26,San Diego,Spanish,567,4656,5.34,Middle Aged,2021-11-02
7335,Globex,Social Media,55+,22,TV,0.0898,302.78,0.0,New York,English,2170,32710,3.2,Middle Aged,2021-11-02
7336,Globex,TV,35-44,76,Facebook,0.013,66.33,105.49,Chicago,Spanish,4892,39291,0.26,Middle Aged,2021-11-02
7337,Globex,Social Media,25-34,42,Radio,0.1114,147.56,15.58,Houston,English,4522,77054,6.52,Senior,2021-11-02
7338,Globex,Social Media,25-34,48,Email,0.0839,36.12,106.9,San Diego,English,758,8255,8.66,Senior,2021-11-02
7339,Umbrella,Social Media,55+,26,Twitter,0.113,45.86,50.92,New York,English,4079,37519,7.18,Middle Aged,2021-11-02
7340,Globex,Influencer,55+,24,Twitter,0.1345,57.09,96.34,Chicago,German,636,5757,0.51,Senior,2021-11-02
7341,Acme Corp,Radio,55+,86,Radio,0.0413,138.91,0.0,Houston,French,2527,33089,7.01,Senior,2021-11-02
7342,Hooli,Radio,45-54,19,Radio,0.0363,145.37,47.83,Chicago,German,949,16159,7.38,Youth,2021-11-02
7343,Initech,Radio,25-34,21,Facebook,0.0169,79.76,15.69,Dallas,German,2273,25180,6.63,Senior,2021-11-02
7344,Acme Corp,Influencer,35-44,41,Radio,0.0951,162.54,145.9,New York,German,4637,37859,5.89,Senior,2021-11-02
7345,Globex,TV,35-44,80,Facebook,0.0767,109.64,0.0,San Diego,French,2191,24751,7.01,Middle Aged,2021-11-03
7346,Hooli,Social Media,18-24,50,Radio,0.1,151.36,0.0,Chicago,Spanish,2808,51456,5.76,Youth,2021-11-03
7347,Globex,TV,55+,26,TV,0.087,279.12,0.0,Los Angeles,Spanish,1482,15453,4.79,Youth,2021-11-03
7348,Initech,Influencer,18-24,22,Radio,0.1036,165.51,0.0,Chicago,German,4394,62205,5.36,Youth,2021-11-03
7349,Globex,Radio,18-24,14,Instagram,0.0737,95.3,0.0,Dallas,English,1776,16603,0.72,Senior,2021-11-03
7350,Umbrella,Social Media,45-54,65,Google Ads,0.0747,100.05,0.0,Phoenix,Spanish,752,11311,5.26,Middle Aged,2021-11-03
7351,Umbrella,Email,45-54,21,Email,0.1674,51.51,82.56,Phoenix,English,4503,81076,7.04,Youth,2021-11-03
7352,Globex,Email,55+,77,Google Ads,0.1887,133.52,96.99,Los Angeles,French,3260,42552,4.94,Youth,2021-11-03
7353,Hooli,TV,55+,73,YouTube,0.1121,83.09,0.0,Houston,French,3859,73850,5.57,Senior,2021-11-03
7354,Initech,Radio,55+,75,YouTube,0.0722,88.71,96.8,Phoenix,German,4669,65771,7.64,Youth,2021-11-03
7355,Globex,Email,35-44,37,Twitter,0.1561,71.52,107.64,Phoenix,English,2372,45095,1.41,Middle Aged,2021-11-03
7356,Initech,TV,55+,28,Email,0.0668,44.18,80.37,Los Angeles,English,4555,69141,7.5,Youth,2021-11-03
7357,Globex,Influencer,35-44,19,Google Ads,0.1575,89.05,139.05,Houston,English,2571,36803,3.74,Middle Aged,2021-11-03
7358,Initech,TV,18-24,48,Twitter,0.0713,116.9,0.0,New York,French,3225,55095,7.86,Middle Aged,2021-11-03
7359,Globex,TV,55+,53,YouTube,0.038,87.95,0.0,Phoenix,French,4862,24585,2.2,Middle Aged,2021-11-03
7360,Umbrella,TV,25-34,58,Facebook,0.0684,65.99,54.25,Phoenix,Spanish,2482,20271,7.94,Senior,2021-11-03
7361,Globex,Social Media,35-44,61,Email,0.1191,42.45,124.87,San Diego,French,414,3782,7.91,Senior,2021-11-03
7362,Umbrella,TV,55+,64,Email,0.1044,47.76,68.77,San Diego,German,587,4089,3.21,Middle Aged,2021-11-03
7363,Hooli,TV,35-44,14,Radio,0.0519,156.21,26.5,Phoenix,French,3035,58120,7.96,Middle Aged,2021-11-03
7364,Globex,Social Media,35-44,29,Radio,0.0465,128.4,0.0,Dallas,German,2784,17012,1.24,Youth,2021-11-03
7365,Initech,Social Media,55+,88,Google Ads,0.0266,144.93,0.0,Dallas,French,3983,32290,8.09,Youth,2021-11-03
7366,Hooli,Influencer,18-24,74,Radio,0.1439,121.32,130.71,New York,Spanish,786,8709,1.46,Youth,2021-11-03
7367,Umbrella,Radio,55+,83,Radio,0.01,140.86,0.0,Houston,German,2091,29373,9.86,Senior,2021-11-03
7368,Hooli,Email,18-24,36,TV,0.1596,315.07,83.69,Dallas,German,3027,49314,5.87,Youth,2021-11-03
7369,Globex,Email,18-24,48,Instagram,0.1823,103.84,177.29,San Diego,French,1544,22380,7.82,Middle Aged,2021-11-04
7370,Acme Corp,TV,55+,11,Google Ads,0.0451,64.06,5.83,Dallas,French,4232,67798,5.63,Middle Aged,2021-11-04
7371,Globex,Influencer,25-34,37,Radio,0.0751,148.56,42.47,New York,English,2064,22981,5.79,Senior,2021-11-04
7372,Umbrella,TV,25-34,48,Facebook,0.0122,80.87,0.0,Chicago,English,3841,73076,4.83,Senior,2021-11-04
7373,Hooli,Email,18-24,47,TV,0.1224,304.48,0.0,New York,German,3119,22748,1.38,Youth,2021-11-04
7374,Acme Corp,Social Media,35-44,65,TV,0.0763,287.72,56.26,New York,Spanish,4064,41634,2.72,Senior,2021-11-04
7375,Initech,Radio,25-34,13,TV,0.0761,294.73,0.0,Dallas,German,1612,27867,9.36,Middle Aged,2021-11-04
7376,Hooli,Influencer,55+,68,Facebook,0.1204,90.15,134.03,San Diego,German,1123,9624,3.73,Middle Aged,2021-11-04
7377,Hooli,Social Media,25-34,13,Twitter,0.1446,84.75,0.0,Houston,English,2050,32907,0.56,Senior,2021-11-04
7378,Globex,Radio,35-44,51,Email,0.0712,21.1,23.31,Los Angeles,Spanish,2418,25126,7.97,Middle Aged,2021-11-04
7379,Initech,Influencer,25-34,45,Twitter,0.1289,79.13,39.59,Dallas,German,1832,13392,7.13,Senior,2021-11-04
7380,Acme Corp,Influencer,55+,24,Facebook,0.1179,86.84,116.31,New York,German,730,8071,3.08,Middle Aged,2021-11-04
7381,Hooli,Email,55+,23,Instagram,0.1351,106.75,33.24,Phoenix,French,2721,44355,3.71,Youth,2021-11-04
7382,Globex,Social Media,18-24,30,Email,0.0845,32.55,0.0,Chicago,French,2428,15156,4.91,Senior,2021-11-04
7383,Globex,Influencer,45-54,63,Facebook,0.1363,88.72,4.05,Dallas,Spanish,3183,38674,1.43,Senior,2021-11-04
7384,Acme Corp,Influencer,35-44,89,Instagram,0.1296,52.49,0.0,Chicago,English,3436,55471,9.92,Senior,2021-11-04
7385,Initech,Radio,25-34,22,Google Ads,0.025,112.5,57.99,Phoenix,English,4392,71065,3.78,Middle Aged,2021-11-04
7386,Initech,Email,18-24,71,YouTube,0.119,93.45,153.09,Dallas,Spanish,1818,18395,8.58,Youth,2021-11-04
7387,Globex,TV,45-54,29,TV,0.1059,301.57,115.31,San Diego,German,554,7081,8.28,Senior,2021-11-04
7388,Initech,Email,45-54,9,Radio,0.169,164.49,88.4,Dallas,German,3407,58877,2.65,Middle Aged,2021-11-04
7389,Initech,TV,18-24,66,Facebook,0.0607,58.1,48.93,Houston,English,4202,34096,0.79,Senior,2021-11-04
7390,Globex,Social Media,55+,43,YouTube,0.0952,124.01,31.91,New York,German,2071,39537,4.48,Middle Aged,2021-11-04
7391,Hooli,Social Media,55+,73,Twitter,0.113,23.03,30.53,Houston,Spanish,4872,54191,2.19,Youth,2021-11-04
7392,Hooli,Influencer,35-44,49,YouTube,0.106,66.23,79.58,Houston,English,1086,9887,3.79,Middle Aged,2021-11-04
7393,Initech,Social Media,35-44,28,Facebook,0.0761,98.81,0.0,New York,German,612,4017,9.19,Middle Aged,2021-11-05
7394,Globex,Influencer,55+,59,YouTube,0.0974,102.08,77.64,Phoenix,Spanish,1629,10096,5.85,Senior,2021-11-05
7395,Hooli,Email,35-44,86,TV,0.1498,334.13,74.34,Dallas,German,817,14028,4.22,Middle Aged,2021-11-05
7396,Hooli,Social Media,35-44,51,Email,0.0597,65.32,64.69,New York,German,4671,65951,5.94,Senior,2021-11-05
7397,Globex,Email,25-34,46,Facebook,0.1198,80.25,87.2,Dallas,English,2956,24080,1.04,Middle Aged,2021-11-05
7398,Acme Corp,Email,35-44,84,Instagram,0.1014,80.16,0.0,Los Angeles,French,3620,66054,7.6,Youth,2021-11-05
7399,Initech,Social Media,55+,54,YouTube,0.1297,87.45,104.44,Houston,Spanish,1003,17202,5.66,Middle Aged,2021-11-05
7400,Initech,Email,18-24,84,Email,0.14,57.34,148.09,Houston,French,1104,9981,9.7,Senior,2021-11-05
7401,Hooli,Social Media,45-54,49,TV,0.0946,288.37,87.61,San Diego,German,140,1898,3.94,Middle Aged,2021-11-05
7402,Globex,Social Media,55+,37,Twitter,0.0829,74.99,0.0,Houston,German,4029,28703,1.87,Middle Aged,2021-11-05
7403,Umbrella,Social Media,35-44,21,Twitter,0.0949,56.48,92.75,Dallas,French,3275,46162,1.79,Youth,2021-11-05
7404,Umbrella,TV,55+,29,TV,0.01,304.05,28.89,Chicago,Spanish,3431,51536,8.57,Senior,2021-11-05
7405,Globex,Email,55+,15,YouTube,0.1359,130.79,0.0,Phoenix,French,4453,45021,4.61,Youth,2021-11-05
7406,Globex,Radio,45-54,62,Twitter,0.0748,81.09,27.18,Phoenix,English,1089,18333,2.92,Middle Aged,2021-11-05
7407,Acme Corp,Social Media,35-44,7,Instagram,0.1383,80.63,111.48,Houston,Spanish,4225,81172,7.89,Youth,2021-11-05
7408,Umbrella,Email,18-24,44,Facebook,0.1391,87.02,66.97,Chicago,Spanish,1205,17380,7.37,Middle Aged,2021-11-05
7409,Globex,Influencer,18-24,50,Email,0.1125,55.53,84.07,San Diego,German,454,6489,9.1,Middle Aged,2021-11-05
7410,Globex,Social Media,25-34,64,Google Ads,0.112,124.13,28.18,Houston,French,1437,14957,8.66,Youth,2021-11-05
7411,Initech,Social Media,45-54,63,YouTube,0.0932,107.68,62.39,San Diego,German,1958,9850,0.98,Youth,2021-11-05
7412,Umbrella,Radio,55+,83,Twitter,0.0409,88.15,83.57,Houston,French,634,12721,1.72,Middle Aged,2021-11-05
7413,Globex,TV,45-54,48,Facebook,0.0481,101.5,49.94,New York,French,3166,51001,4.61,Youth,2021-11-05
7414,Umbrella,TV,45-54,17,Google Ads,0.0329,120.04,30.18,San Diego,Spanish,352,6268,8.95,Youth,2021-11-05
7415,Globex,Social Media,18-24,11,Instagram,0.0618,62.44,36.69,Houston,English,2067,10786,7.46,Middle Aged,2021-11-05
7416,Umbrella,Email,45-54,70,Twitter,0.154,71.7,73.76,New York,German,3734,59773,1.3,Senior,2021-11-05
7417,Acme Corp,Influencer,45-54,12,Twitter,0.1295,66.85,28.85,Houston,German,2899,44376,1.9,Youth,2021-11-06
7418,Acme Corp,Influencer,55+,87,Email,0.1311,61.02,49.95,New York,German,4862,63253,4.64,Youth,2021-11-06
7419,Acme Corp,Email,25-34,38,Instagram,0.1294,65.78,74.48,Chicago,German,4675,65693,6.88,Senior,2021-11-06
7420,Hooli,Social Media,55+,37,Instagram,0.12,100.01,0.0,New York,French,2757,50409,1.95,Youth,2021-11-06
7421,Globex,Influencer,45-54,33,YouTube,0.0714,102.55,99.99,Los Angeles,German,3341,17024,0.83,Middle Aged,2021-11-06
7422,Initech,TV,25-34,32,Google Ads,0.0659,100.52,7.54,San Diego,English,4975,35456,0.19,Youth,2021-11-06
7423,Hooli,Email,45-54,89,Email,0.1338,8.52,7.98,Chicago,German,1589,29377,1.31,Middle Aged,2021-11-06
7424,Umbrella,Radio,35-44,58,YouTube,0.014,117.38,107.51,Phoenix,Spanish,4767,24698,4.1,Senior,2021-11-06
7425,Globex,Social Media,35-44,79,Email,0.0703,30.22,45.21,San Diego,English,871,16096,8.65,Senior,2021-11-06
7426,Globex,Email,35-44,70,Instagram,0.1023,60.4,105.45,San Diego,Spanish,3594,18969,0.41,Senior,2021-11-06
7427,Hooli,Influencer,25-34,62,Email,0.1306,38.71,32.06,San Diego,English,1998,31991,6.8,Youth,2021-11-06
